employee_id,work_mode,hours_worked_per_week,productivity_score,well_being_score,department,team,join_year,overtime_flag,tenure_years,tenure_group,workload_level,high_productivity,well_being_risk
1162,Remote,41.0,81.0,89.0,Finance,A,2016,True,10,6–10 yrs,Normal,True,False
1163,Remote,30.0,76.0,67.0,IT,C,2022,False,4,3–5 yrs,Light,True,False
1164,In-Office,43.0,70.0,74.0,Operations,C,2023,False,3,3–5 yrs,Normal,False,False
1165,Remote,38.0,81.0,83.0,IT,A,2021,True,5,3–5 yrs,Normal,True,False
1166,In-Office,60.0,74.0,60.0,HR,A,2018,True,8,6–10 yrs,Heavy,False,False
1167,In-Office,47.0,65.0,74.0,Operations,D,2019,True,7,6–10 yrs,Heavy,False,False
1168,Hybrid,40.0,69.0,68.0,IT,Nan,2018,True,8,6–10 yrs,Normal,False,False
1169,Remote,42.0,75.0,74.0,Operations,Nan,2018,True,8,6–10 yrs,Normal,True,False
1170,Remote,41.0,69.0,74.0,Finance,C,2023,True,3,3–5 yrs,Normal,False,False
1171,Hybrid,46.0,61.0,76.0,IT,A,2022,False,4,3–5 yrs,Heavy,False,False
1172,In-Office,38.0,79.0,59.0,HR,B,2018,True,8,6–10 yrs,Normal,True,False
1173,Hybrid,46.0,83.0,79.0,Operations,Nan,2022,True,4,3–5 yrs,Heavy,True,False
1174,Remote,40.0,74.0,74.0,Sales,B,2022,True,4,3–5 yrs,Normal,False,False
1175,Hybrid,51.0,68.0,64.0,Operations,B,2021,False,5,3–5 yrs,Heavy,False,False
1176,Hybrid,46.0,68.0,64.0,Sales,A,2020,True,6,6–10 yrs,Heavy,False,False
1177,In-Office,35.0,74.0,67.0,HR,C,2022,False,4,3–5 yrs,Light,False,False
1178,Remote,39.0,84.0,82.0,Finance,B,2019,True,7,6–10 yrs,Normal,True,False
1179,In-Office,44.0,70.0,73.0,Sales,Nan,2019,True,7,6–10 yrs,Normal,False,False
1180,Hybrid,50.0,74.0,68.0,Finance,C,2018,True,8,6–10 yrs,Heavy,False,False
1181,In-Office,38.0,59.0,74.0,Operations,D,2019,True,7,6–10 yrs,Normal,False,False
1182,Remote,41.0,81.0,77.0,HR,A,2022,True,4,3–5 yrs,Normal,True,False
1183,Hybrid,50.0,70.0,80.0,Sales,Nan,2023,True,3,3–5 yrs,Heavy,False,False
1184,In-Office,45.0,67.0,73.0,Operations,C,2018,False,8,6–10 yrs,Normal,False,False
1185,Remote,40.0,79.0,79.0,IT,B,2018,True,8,6–10 yrs,Normal,True,False
1186,In-Office,45.0,93.0,79.0,Operations,B,2019,True,7,6–10 yrs,Normal,True,False
1187,Hybrid,46.0,75.0,80.0,Finance,C,2016,True,10,6–10 yrs,Heavy,True,False
1188,Remote,41.0,76.0,76.0,HR,B,2019,False,7,6–10 yrs,Normal,True,False
1189,Remote,38.0,51.0,79.0,HR,D,2019,True,7,6–10 yrs,Normal,False,False
1190,In-Office,42.0,86.0,68.0,Operations,B,2020,False,6,6–10 yrs,Normal,True,False
1191,Remote,41.0,76.0,71.0,IT,Nan,2019,True,7,6–10 yrs,Normal,True,False
1192,Hybrid,45.0,76.0,80.0,Finance,D,2022,True,4,3–5 yrs,Normal,True,False
1193,Remote,33.0,76.0,68.0,Operations,D,2022,False,4,3–5 yrs,Light,True,False
1194,Hybrid,46.0,78.0,74.0,Operations,D,2019,False,7,6–10 yrs,Heavy,True,False
1195,Remote,38.0,79.0,89.0,HR,A,2020,True,6,6–10 yrs,Normal,True,False
1196,In-Office,43.0,73.0,58.0,Finance,D,2017,False,9,6–10 yrs,Normal,False,False
1197,In-Office,39.0,73.0,78.0,IT,D,2015,False,11,10+ yrs,Normal,False,False
1198,In-Office,43.0,70.0,64.0,HR,A,2019,True,7,6–10 yrs,Normal,False,False
1199,In-Office,41.0,75.0,55.0,Operations,B,2019,True,7,6–10 yrs,Normal,True,False
1200,Remote,41.0,74.0,83.0,HR,D,2017,True,9,6–10 yrs,Normal,False,False
1201,In-Office,36.0,78.0,74.0,HR,C,2018,False,8,6–10 yrs,Normal,True,False
1202,Remote,40.0,68.0,80.0,Sales,D,2021,True,5,3–5 yrs,Normal,False,False
1203,Remote,31.0,74.0,85.0,HR,D,2016,True,10,6–10 yrs,Light,False,False
1204,Remote,43.0,76.0,71.0,HR,A,2019,False,7,6–10 yrs,Normal,True,False
1205,Hybrid,46.0,74.0,74.0,Finance,C,2020,False,6,6–10 yrs,Heavy,False,False
1206,In-Office,50.0,72.0,74.0,HR,B,2022,True,4,3–5 yrs,Heavy,False,False
1207,Hybrid,35.0,49.0,74.0,IT,B,2015,False,11,10+ yrs,Light,False,False
1208,Hybrid,44.0,60.0,64.0,Operations,C,2018,False,8,6–10 yrs,Normal,False,False
1209,Remote,55.0,74.0,83.0,Finance,D,2015,False,11,10+ yrs,Heavy,False,False
1210,In-Office,40.0,53.0,66.0,HR,A,2016,True,10,6–10 yrs,Normal,False,False
1211,Hybrid,40.0,71.0,71.0,IT,C,2022,True,4,3–5 yrs,Normal,False,False
1212,Hybrid,44.0,74.0,62.0,Operations,C,2020,True,6,6–10 yrs,Normal,False,False
1213,Remote,41.0,60.0,64.0,Finance,Nan,2023,False,3,3–5 yrs,Normal,False,False
1214,In-Office,50.0,77.0,67.0,IT,A,2016,True,10,6–10 yrs,Heavy,True,False
1215,Hybrid,34.0,68.0,70.0,HR,C,2017,True,9,6–10 yrs,Light,False,False
1216,Remote,28.0,70.0,83.0,Sales,A,2023,False,3,3–5 yrs,Light,False,False
1217,Remote,47.0,73.0,83.0,Sales,D,2023,False,3,3–5 yrs,Heavy,False,False
1218,Hybrid,31.0,79.0,66.0,Finance,B,2020,True,6,6–10 yrs,Light,True,False
1219,Hybrid,44.0,72.0,83.0,IT,D,2017,False,9,6–10 yrs,Normal,False,False
1220,Remote,33.0,81.0,76.0,Operations,A,2019,True,7,6–10 yrs,Light,True,False
1221,In-Office,44.0,74.0,60.0,IT,Nan,2016,True,10,6–10 yrs,Normal,False,False
1222,Remote,38.0,75.0,80.0,Sales,B,2021,True,5,3–5 yrs,Normal,True,False
1223,Hybrid,43.0,80.0,79.0,Finance,A,2022,False,4,3–5 yrs,Normal,True,False
1224,In-Office,38.0,80.0,57.0,HR,C,2020,False,6,6–10 yrs,Normal,True,False
1225,Hybrid,46.0,79.0,57.0,IT,D,2022,True,4,3–5 yrs,Heavy,True,False
1226,Hybrid,43.0,70.0,66.0,Sales,B,2016,True,10,6–10 yrs,Normal,False,False
1227,Remote,46.0,71.0,72.0,Operations,C,2017,True,9,6–10 yrs,Heavy,False,False
1228,Remote,38.0,81.0,77.0,Finance,B,2021,True,5,3–5 yrs,Normal,True,False
1229,In-Office,53.0,77.0,48.0,HR,A,2015,False,11,10+ yrs,Heavy,True,True
1230,Hybrid,39.0,70.0,76.0,IT,A,2021,True,5,3–5 yrs,Normal,False,False
1231,In-Office,27.0,95.0,73.0,Operations,D,2020,True,6,6–10 yrs,Light,True,False
1232,Remote,39.0,85.0,94.0,HR,B,2022,False,4,3–5 yrs,Normal,True,False
1233,Remote,43.0,84.0,79.0,Sales,B,2021,True,5,3–5 yrs,Normal,True,False
1234,Remote,37.0,72.0,72.0,Sales,B,2018,True,8,6–10 yrs,Normal,False,False
1235,Hybrid,41.0,63.0,71.0,Operations,A,2017,True,9,6–10 yrs,Normal,False,False
1236,Remote,28.0,78.0,78.0,Sales,D,2017,True,9,6–10 yrs,Light,True,False
1237,In-Office,46.0,67.0,96.0,Finance,Nan,2018,True,8,6–10 yrs,Heavy,False,False
1238,Hybrid,50.0,64.0,74.0,Operations,B,2019,False,7,6–10 yrs,Heavy,False,False
1239,In-Office,41.0,63.0,56.0,Sales,C,2023,False,3,3–5 yrs,Normal,False,False
1240,Remote,41.0,71.0,85.0,IT,B,2016,False,10,6–10 yrs,Normal,False,False
1241,In-Office,52.0,84.0,60.0,Sales,D,2019,False,7,6–10 yrs,Heavy,True,False
1242,In-Office,48.0,78.0,64.0,Finance,C,2015,True,11,10+ yrs,Heavy,True,False
1243,In-Office,40.0,86.0,70.0,HR,C,2018,False,8,6–10 yrs,Normal,True,False
1244,In-Office,49.0,74.0,57.0,HR,Nan,2019,False,7,6–10 yrs,Heavy,False,False
1245,In-Office,41.0,74.0,58.0,Sales,A,2022,False,4,3–5 yrs,Normal,False,False
1246,Hybrid,42.0,60.0,63.0,HR,C,2018,False,8,6–10 yrs,Normal,False,False
1247,Remote,42.0,81.0,75.0,Sales,B,2019,False,7,6–10 yrs,Normal,True,False
1248,Remote,41.0,68.0,75.0,Finance,A,2018,False,8,6–10 yrs,Normal,False,False
1249,In-Office,50.0,80.0,64.0,HR,A,2019,False,7,6–10 yrs,Heavy,True,False
1250,Hybrid,41.0,76.0,65.0,IT,A,2019,False,7,6–10 yrs,Normal,True,False
1251,In-Office,41.0,84.0,75.0,Sales,A,2019,True,7,6–10 yrs,Normal,True,False
1252,Hybrid,43.0,64.0,74.0,HR,A,2017,False,9,6–10 yrs,Normal,False,False
1253,Remote,44.0,73.0,87.0,Finance,Nan,2021,True,5,3–5 yrs,Normal,False,False
1254,Remote,46.0,89.0,80.0,Finance,A,2017,False,9,6–10 yrs,Heavy,True,False
1255,Hybrid,46.0,85.0,76.0,IT,C,2016,False,10,6–10 yrs,Heavy,True,False
1256,Hybrid,39.0,70.0,74.0,Finance,D,2019,False,7,6–10 yrs,Normal,False,False
1257,Remote,30.0,75.0,86.0,Finance,B,2017,True,9,6–10 yrs,Light,True,False
1258,Hybrid,29.0,86.0,81.0,HR,B,2022,True,4,3–5 yrs,Light,True,False
1259,Remote,35.0,80.0,78.0,Sales,C,2018,False,8,6–10 yrs,Light,True,False
1260,Hybrid,49.0,74.0,61.0,Operations,Nan,2017,True,9,6–10 yrs,Heavy,False,False
1261,Remote,42.0,74.0,79.0,Finance,A,2019,False,7,6–10 yrs,Normal,False,False
1262,In-Office,40.0,88.0,77.0,Finance,D,2018,True,8,6–10 yrs,Normal,True,False
1263,Remote,34.0,65.0,75.0,Operations,A,2023,True,3,3–5 yrs,Light,False,False
1264,Hybrid,45.0,76.0,82.0,Finance,C,2022,True,4,3–5 yrs,Normal,True,False
1265,Remote,43.0,74.0,80.0,HR,A,2021,False,5,3–5 yrs,Normal,False,False
1266,Remote,30.0,74.0,85.0,HR,Nan,2022,True,4,3–5 yrs,Light,False,False
1267,Remote,38.0,80.0,76.0,Operations,B,2019,True,7,6–10 yrs,Normal,True,False
1268,Hybrid,36.0,73.0,74.0,Finance,A,2018,False,8,6–10 yrs,Normal,False,False
1269,Hybrid,41.0,72.0,64.0,Finance,D,2021,True,5,3–5 yrs,Normal,False,False
1270,Remote,45.0,74.0,88.0,Sales,Nan,2019,False,7,6–10 yrs,Normal,False,False
1271,Hybrid,51.0,73.0,64.0,Finance,A,2020,False,6,6–10 yrs,Heavy,False,False
1272,In-Office,30.0,59.0,56.0,HR,D,2022,True,4,3–5 yrs,Light,False,False
1273,In-Office,41.0,73.0,74.0,IT,D,2021,False,5,3–5 yrs,Normal,False,False
1274,Remote,25.0,66.0,84.0,IT,D,2016,True,10,6–10 yrs,Light,False,False
1275,Hybrid,44.0,73.0,77.0,IT,B,2021,True,5,3–5 yrs,Normal,False,False
1276,Remote,48.0,74.0,78.0,IT,A,2019,False,7,6–10 yrs,Heavy,False,False
1277,Remote,39.0,95.0,63.0,Finance,C,2019,True,7,6–10 yrs,Normal,True,False
1278,In-Office,50.0,71.0,73.0,Finance,D,2018,True,8,6–10 yrs,Heavy,False,False
1279,Remote,34.0,76.0,83.0,Sales,D,2015,False,11,10+ yrs,Light,True,False
1280,Hybrid,61.0,74.0,65.0,Finance,A,2016,False,10,6–10 yrs,Heavy,False,False
1281,Hybrid,39.0,70.0,58.0,IT,C,2021,True,5,3–5 yrs,Normal,False,False
1282,In-Office,41.0,79.0,57.0,Operations,Nan,2017,False,9,6–10 yrs,Normal,True,False
1283,Hybrid,48.0,78.0,74.0,Operations,A,2019,False,7,6–10 yrs,Heavy,True,False
1284,Remote,37.0,89.0,83.0,HR,D,2022,False,4,3–5 yrs,Normal,True,False
1285,Remote,41.0,74.0,79.0,HR,D,2022,False,4,3–5 yrs,Normal,False,False
1286,Hybrid,39.0,74.0,88.0,Finance,B,2020,True,6,6–10 yrs,Normal,False,False
1287,Remote,39.0,79.0,78.0,Operations,C,2019,True,7,6–10 yrs,Normal,True,False
1288,Remote,34.0,75.0,67.0,IT,C,2016,False,10,6–10 yrs,Light,True,False
1289,Remote,52.0,66.0,71.0,IT,D,2023,True,3,3–5 yrs,Heavy,False,False
1290,Remote,35.0,86.0,78.0,IT,D,2015,False,11,10+ yrs,Light,True,False
1291,Remote,31.0,86.0,83.0,Finance,D,2016,False,10,6–10 yrs,Light,True,False
1292,Remote,41.0,82.0,95.0,Finance,C,2015,True,11,10+ yrs,Normal,True,False
1293,Hybrid,55.0,69.0,85.0,Sales,Nan,2018,True,8,6–10 yrs,Heavy,False,False
1294,Hybrid,44.0,78.0,58.0,IT,C,2018,True,8,6–10 yrs,Normal,True,False
1295,In-Office,44.0,65.0,75.0,IT,D,2019,True,7,6–10 yrs,Normal,False,False
1296,Remote,44.0,74.0,78.0,Finance,D,2019,False,7,6–10 yrs,Normal,False,False
1297,Remote,41.0,75.0,83.0,Finance,B,2022,False,4,3–5 yrs,Normal,True,False
1298,Remote,40.0,74.0,76.0,Sales,A,2017,True,9,6–10 yrs,Normal,False,False
1299,Hybrid,35.0,65.0,78.0,Sales,A,2020,False,6,6–10 yrs,Light,False,False
1300,In-Office,45.0,71.0,64.0,HR,Nan,2017,True,9,6–10 yrs,Normal,False,False
1301,Remote,36.0,84.0,76.0,Operations,A,2016,True,10,6–10 yrs,Normal,True,False
1302,In-Office,36.0,79.0,66.0,IT,A,2022,True,4,3–5 yrs,Normal,True,False
1303,Remote,38.0,89.0,78.0,IT,C,2015,False,11,10+ yrs,Normal,True,False
1304,Hybrid,44.0,65.0,70.0,Sales,D,2023,False,3,3–5 yrs,Normal,False,False
1305,In-Office,49.0,58.0,70.0,Sales,A,2021,True,5,3–5 yrs,Heavy,False,False
1306,In-Office,46.0,72.0,77.0,HR,D,2018,True,8,6–10 yrs,Heavy,False,False
1307,In-Office,47.0,85.0,59.0,Operations,C,2017,True,9,6–10 yrs,Heavy,True,False
1308,In-Office,46.0,73.0,58.0,HR,Nan,2020,True,6,6–10 yrs,Heavy,False,False
1309,Remote,44.0,95.0,78.0,Operations,Nan,2023,False,3,3–5 yrs,Normal,True,False
1310,In-Office,49.0,73.0,62.0,IT,C,2023,False,3,3–5 yrs,Heavy,False,False
1311,Remote,27.0,70.0,68.0,HR,D,2018,True,8,6–10 yrs,Light,False,False
1312,In-Office,57.0,71.0,65.0,Sales,A,2019,True,7,6–10 yrs,Heavy,False,False
1313,Hybrid,47.0,65.0,66.0,HR,A,2023,False,3,3–5 yrs,Heavy,False,False
1314,In-Office,45.0,81.0,73.0,HR,Nan,2016,True,10,6–10 yrs,Normal,True,False
1315,Hybrid,43.0,75.0,75.0,IT,A,2016,False,10,6–10 yrs,Normal,True,False
1316,Hybrid,43.0,66.0,72.0,Sales,D,2019,False,7,6–10 yrs,Normal,False,False
1317,Hybrid,36.0,75.0,68.0,Sales,A,2015,True,11,10+ yrs,Normal,True,False
1318,In-Office,63.0,72.0,55.0,Finance,D,2022,False,4,3–5 yrs,Heavy,False,False
1319,Remote,37.0,80.0,90.0,Finance,B,2019,False,7,6–10 yrs,Normal,True,False
1320,Remote,34.0,63.0,84.0,Finance,D,2016,False,10,6–10 yrs,Light,False,False
1321,Remote,30.0,73.0,76.0,IT,A,2023,False,3,3–5 yrs,Light,False,False
1322,Remote,38.0,82.0,73.0,HR,B,2016,True,10,6–10 yrs,Normal,True,False
1323,In-Office,43.0,72.0,69.0,Sales,C,2019,False,7,6–10 yrs,Normal,False,False
1324,Remote,39.0,79.0,84.0,Sales,D,2022,False,4,3–5 yrs,Normal,True,False
1325,In-Office,41.0,76.0,54.0,HR,A,2020,False,6,6–10 yrs,Normal,True,False
1326,Remote,38.0,80.0,83.0,Sales,A,2019,True,7,6–10 yrs,Normal,True,False
1327,Remote,34.0,71.0,74.0,HR,Nan,2015,True,11,10+ yrs,Light,False,False
1328,In-Office,49.0,81.0,64.0,IT,C,2018,True,8,6–10 yrs,Heavy,True,False
1329,Hybrid,47.0,75.0,71.0,IT,B,2021,False,5,3–5 yrs,Heavy,True,False
1330,Hybrid,41.0,80.0,75.0,IT,B,2015,True,11,10+ yrs,Normal,True,False
1331,Hybrid,56.0,67.0,74.0,HR,Nan,2015,True,11,10+ yrs,Heavy,False,False
1332,In-Office,41.0,64.0,68.0,HR,D,2020,True,6,6–10 yrs,Normal,False,False
1333,Remote,39.0,99.0,77.0,Operations,A,2018,False,8,6–10 yrs,Normal,True,False
1334,In-Office,37.0,74.0,49.0,Sales,A,2017,True,9,6–10 yrs,Normal,False,True
1335,In-Office,44.0,72.0,75.0,Sales,D,2019,True,7,6–10 yrs,Normal,False,False
1336,Hybrid,48.0,70.0,71.0,Operations,A,2023,True,3,3–5 yrs,Heavy,False,False
1337,Remote,41.0,74.0,80.0,Operations,C,2017,False,9,6–10 yrs,Normal,False,False
1338,Hybrid,34.0,71.0,64.0,IT,A,2019,False,7,6–10 yrs,Light,False,False
1339,Remote,41.0,90.0,69.0,Operations,C,2019,True,7,6–10 yrs,Normal,True,False
1340,Remote,27.0,75.0,78.0,HR,A,2023,True,3,3–5 yrs,Light,True,False
1341,Remote,39.0,72.0,77.0,Finance,B,2019,True,7,6–10 yrs,Normal,False,False
1342,Hybrid,44.0,82.0,56.0,HR,D,2015,False,11,10+ yrs,Normal,True,False
1343,In-Office,42.0,74.0,60.0,Operations,B,2019,False,7,6–10 yrs,Normal,False,False
1344,In-Office,57.0,66.0,68.0,Sales,A,2015,True,11,10+ yrs,Heavy,False,False
1345,In-Office,49.0,67.0,51.0,HR,A,2020,False,6,6–10 yrs,Heavy,False,False
1346,Hybrid,39.0,82.0,69.0,Sales,C,2021,True,5,3–5 yrs,Normal,True,False
1347,Remote,33.0,83.0,76.0,HR,A,2015,False,11,10+ yrs,Light,True,False
1348,Remote,35.0,77.0,83.0,Sales,A,2018,True,8,6–10 yrs,Light,True,False
1349,In-Office,62.0,79.0,78.0,HR,A,2019,False,7,6–10 yrs,Heavy,True,False
1350,Remote,35.0,74.0,78.0,Sales,B,2015,True,11,10+ yrs,Light,False,False
1351,In-Office,46.0,62.0,66.0,Finance,C,2023,False,3,3–5 yrs,Heavy,False,False
1352,Hybrid,44.0,74.0,76.0,IT,Nan,2022,True,4,3–5 yrs,Normal,False,False
1353,Hybrid,44.0,70.0,68.0,HR,C,2019,True,7,6–10 yrs,Normal,False,False
1354,In-Office,37.0,88.0,68.0,Finance,B,2020,True,6,6–10 yrs,Normal,True,False
1355,Hybrid,41.0,67.0,95.0,IT,A,2021,True,5,3–5 yrs,Normal,False,False
1356,In-Office,37.0,68.0,72.0,HR,B,2019,False,7,6–10 yrs,Normal,False,False
1357,In-Office,49.0,81.0,84.0,Finance,Nan,2020,True,6,6–10 yrs,Heavy,True,False
1358,Hybrid,45.0,66.0,70.0,Finance,C,2021,False,5,3–5 yrs,Normal,False,False
1359,Remote,40.0,93.0,68.0,Finance,C,2020,False,6,6–10 yrs,Normal,True,False
1360,Hybrid,49.0,75.0,79.0,Operations,B,2020,True,6,6–10 yrs,Heavy,True,False
1361,In-Office,44.0,64.0,75.0,Sales,C,2016,True,10,6–10 yrs,Normal,False,False
1362,Remote,42.0,84.0,78.0,IT,C,2019,True,7,6–10 yrs,Normal,True,False
1363,Hybrid,38.0,62.0,79.0,Sales,C,2017,True,9,6–10 yrs,Normal,False,False
1364,Hybrid,45.0,66.0,68.0,Sales,D,2021,False,5,3–5 yrs,Normal,False,False
1365,In-Office,42.0,59.0,61.0,Sales,C,2018,False,8,6–10 yrs,Normal,False,False
1366,Remote,31.0,73.0,73.0,Finance,D,2015,False,11,10+ yrs,Light,False,False
1367,In-Office,34.0,90.0,79.0,Sales,D,2020,False,6,6–10 yrs,Light,True,False
1368,In-Office,40.0,74.0,72.0,Operations,C,2020,True,6,6–10 yrs,Normal,False,False
1369,Remote,41.0,69.0,86.0,HR,Nan,2021,False,5,3–5 yrs,Normal,False,False
1370,Remote,35.0,65.0,83.0,Finance,C,2022,True,4,3–5 yrs,Light,False,False
1371,In-Office,54.0,95.0,57.0,IT,A,2017,True,9,6–10 yrs,Heavy,True,False
1372,Remote,42.0,74.0,83.0,HR,Nan,2020,False,6,6–10 yrs,Normal,False,False
1373,In-Office,35.0,61.0,61.0,HR,D,2016,False,10,6–10 yrs,Light,False,False
1374,Hybrid,42.0,69.0,77.0,HR,D,2023,False,3,3–5 yrs,Normal,False,False
1375,Remote,44.0,81.0,89.0,Sales,Nan,2016,False,10,6–10 yrs,Normal,True,False
1376,In-Office,48.0,61.0,80.0,Sales,Nan,2017,False,9,6–10 yrs,Heavy,False,False
1377,Hybrid,38.0,81.0,85.0,Finance,C,2016,False,10,6–10 yrs,Normal,True,False
1378,Hybrid,45.0,62.0,65.0,Sales,D,2023,True,3,3–5 yrs,Normal,False,False
1379,Remote,46.0,75.0,79.0,Sales,A,2015,True,11,10+ yrs,Heavy,True,False
1380,Hybrid,47.0,80.0,74.0,Sales,C,2019,True,7,6–10 yrs,Heavy,True,False
1381,Remote,37.0,73.0,84.0,Finance,B,2015,False,11,10+ yrs,Normal,False,False
1382,Remote,41.0,74.0,86.0,Finance,Nan,2019,True,7,6–10 yrs,Normal,False,False
1383,In-Office,41.0,74.0,61.0,Operations,B,2019,True,7,6–10 yrs,Normal,False,False
1384,Remote,32.0,74.0,87.0,Operations,B,2022,True,4,3–5 yrs,Light,False,False
1385,Hybrid,37.0,76.0,67.0,Operations,B,2022,True,4,3–5 yrs,Normal,True,False
1386,Remote,36.0,64.0,76.0,Operations,Nan,2016,True,10,6–10 yrs,Normal,False,False
1387,In-Office,44.0,77.0,70.0,HR,Nan,2022,True,4,3–5 yrs,Normal,True,False
1388,Remote,31.0,85.0,79.0,HR,Nan,2019,False,7,6–10 yrs,Light,True,False
1389,In-Office,46.0,72.0,63.0,Operations,D,2015,False,11,10+ yrs,Heavy,False,False
1390,Hybrid,43.0,78.0,58.0,Operations,Nan,2019,False,7,6–10 yrs,Normal,True,False
1391,Remote,35.0,74.0,80.0,IT,A,2020,True,6,6–10 yrs,Light,False,False
1392,Remote,41.0,70.0,75.0,HR,B,2019,False,7,6–10 yrs,Normal,False,False
1393,Remote,35.0,70.0,76.0,IT,D,2015,False,11,10+ yrs,Light,False,False
1394,Hybrid,47.0,66.0,75.0,IT,B,2015,True,11,10+ yrs,Heavy,False,False
1395,Remote,28.0,72.0,76.0,Sales,A,2020,False,6,6–10 yrs,Light,False,False
1396,In-Office,57.0,70.0,48.0,Finance,B,2021,True,5,3–5 yrs,Heavy,False,True
1397,Hybrid,30.0,74.0,77.0,HR,Nan,2015,False,11,10+ yrs,Light,False,False
1398,Remote,40.0,77.0,86.0,Operations,D,2019,True,7,6–10 yrs,Normal,True,False
1399,Hybrid,39.0,81.0,59.0,Operations,B,2018,True,8,6–10 yrs,Normal,True,False
1400,In-Office,39.0,74.0,66.0,Finance,A,2019,False,7,6–10 yrs,Normal,False,False
1401,Remote,38.0,77.0,78.0,HR,D,2016,True,10,6–10 yrs,Normal,True,False
1402,Remote,32.0,74.0,68.0,Operations,B,2019,False,7,6–10 yrs,Light,False,False
1403,Remote,41.0,74.0,75.0,Operations,D,2019,True,7,6–10 yrs,Normal,False,False
1404,In-Office,56.0,61.0,58.0,Sales,A,2017,False,9,6–10 yrs,Heavy,False,False
1405,Hybrid,35.0,73.0,75.0,IT,B,2023,False,3,3–5 yrs,Light,False,False
1406,Hybrid,46.0,95.0,54.0,Operations,B,2016,True,10,6–10 yrs,Heavy,True,False
1407,In-Office,49.0,67.0,63.0,HR,B,2020,False,6,6–10 yrs,Heavy,False,False
1408,In-Office,41.0,64.0,83.0,Finance,D,2019,False,7,6–10 yrs,Normal,False,False
1409,Hybrid,47.0,74.0,74.0,Sales,D,2021,False,5,3–5 yrs,Heavy,False,False
1410,In-Office,34.0,60.0,48.0,HR,A,2019,True,7,6–10 yrs,Light,False,True
1411,Remote,34.0,74.0,79.0,Sales,C,2023,True,3,3–5 yrs,Light,False,False
1412,Remote,39.0,65.0,84.0,IT,B,2019,False,7,6–10 yrs,Normal,False,False
1413,Remote,39.0,82.0,65.0,Operations,B,2018,False,8,6–10 yrs,Normal,True,False
1414,Remote,40.0,66.0,75.0,HR,A,2015,True,11,10+ yrs,Normal,False,False
1415,Hybrid,45.0,75.0,65.0,Finance,B,2016,True,10,6–10 yrs,Normal,True,False
1416,In-Office,45.0,58.0,78.0,IT,D,2022,False,4,3–5 yrs,Normal,False,False
1417,Remote,37.0,85.0,74.0,IT,D,2022,True,4,3–5 yrs,Normal,True,False
1418,Remote,35.0,70.0,84.0,Sales,B,2016,True,10,6–10 yrs,Light,False,False
1419,Hybrid,38.0,79.0,69.0,IT,B,2018,False,8,6–10 yrs,Normal,True,False
1420,In-Office,41.0,67.0,57.0,HR,D,2015,True,11,10+ yrs,Normal,False,False
1421,Remote,38.0,66.0,84.0,Sales,B,2021,True,5,3–5 yrs,Normal,False,False
1422,Hybrid,41.0,73.0,77.0,IT,D,2018,True,8,6–10 yrs,Normal,False,False
1423,Remote,44.0,76.0,73.0,Finance,Nan,2022,False,4,3–5 yrs,Normal,True,False
1424,Remote,27.0,71.0,74.0,HR,C,2023,True,3,3–5 yrs,Light,False,False
1425,In-Office,46.0,69.0,74.0,Finance,B,2023,False,3,3–5 yrs,Heavy,False,False
1426,In-Office,41.0,71.0,79.0,Finance,Nan,2017,True,9,6–10 yrs,Normal,False,False
1427,Remote,40.0,74.0,74.0,Sales,B,2019,True,7,6–10 yrs,Normal,False,False
1428,In-Office,41.0,64.0,63.0,Operations,Nan,2020,False,6,6–10 yrs,Normal,False,False
1429,Hybrid,47.0,72.0,61.0,Sales,C,2020,False,6,6–10 yrs,Heavy,False,False
1430,In-Office,57.0,75.0,55.0,HR,C,2022,False,4,3–5 yrs,Heavy,True,False
1431,Hybrid,39.0,75.0,86.0,HR,A,2020,False,6,6–10 yrs,Normal,True,False
1432,Hybrid,35.0,74.0,83.0,Sales,A,2020,True,6,6–10 yrs,Light,False,False
1433,Hybrid,41.0,72.0,64.0,Operations,Nan,2018,False,8,6–10 yrs,Normal,False,False
1434,Hybrid,41.0,74.0,77.0,Sales,D,2021,False,5,3–5 yrs,Normal,False,False
1435,Remote,45.0,70.0,64.0,HR,B,2022,False,4,3–5 yrs,Normal,False,False
1436,Remote,38.0,78.0,80.0,Operations,Nan,2017,True,9,6–10 yrs,Normal,True,False
1437,Remote,36.0,77.0,89.0,HR,B,2021,True,5,3–5 yrs,Normal,True,False
1438,In-Office,48.0,69.0,63.0,Operations,B,2017,False,9,6–10 yrs,Heavy,False,False
1439,Remote,37.0,89.0,77.0,Operations,Nan,2022,False,4,3–5 yrs,Normal,True,False
1440,Hybrid,42.0,70.0,81.0,Sales,C,2015,False,11,10+ yrs,Normal,False,False
1441,In-Office,59.0,76.0,69.0,Sales,C,2019,False,7,6–10 yrs,Heavy,True,False
1442,Remote,38.0,57.0,83.0,Sales,C,2020,True,6,6–10 yrs,Normal,False,False
1443,Hybrid,43.0,77.0,66.0,Operations,A,2023,False,3,3–5 yrs,Normal,True,False
1444,Hybrid,40.0,71.0,80.0,Operations,D,2018,True,8,6–10 yrs,Normal,False,False
1445,In-Office,42.0,91.0,72.0,HR,D,2020,False,6,6–10 yrs,Normal,True,False
1446,Remote,30.0,75.0,73.0,Finance,Nan,2019,False,7,6–10 yrs,Light,True,False
